vpu-1457,1,1.71062337875198
vpu-1459,1,-1.36978745065599
vpu-1499,1,1.70506460093714
vpu-4790,1,-0.881787678055811
vpu-4792,1,-0.842730875335611
pol_RT-58,1,-0.881819552050656
pol_RT-60,1,0.546753523197905
pol_RT-71,1,-1.17562031875472
pol_RT-1457,1,2.07577080722222
pol_RT-1460,1,-1.14532613499981
pol_RT-5578,1,0.230986213871284
pol_RT-5580,1,-0.590941522568823
pol_RT-5590,1,-1.36790457667557
pol_RT-5595,1,0.0081624022489362
pol_RT-7157,1,4.71280862799883
nef-375,1,-0.575738205373855
nef-808,1,-1.09117023215836
nef-919,1,-0.0915538596051035
nef-3055,1,0.880783345773128
nef-4836,1,-0.774987499545905
nef-5894,1,-1.33609943376882
nef-6714,1,2.7341621647161
nef-7409,1,-0.17120485754457
vif-83737,1,-1.35881162927265
env_gp41-801,1,-1.36094395963682
env_gp41-857,1,0.312481259547203
gag_pr55-1173,1,-0.14375642490937
gag_pr55-3303,1,0.214484852334568
gag_pr55-3308,1,-0.89228240086777
gag_pr55-3312,1,-0.282368329196538
gag_p6-7314,1,-0.548090629906417
gag_p6-7316,1,-1.37489431620459
gag_p6-7329,1,-1.4758864129109
gag_p6-7341,1,-1.04601465731433
env_gp120-1234,1,-1.20941673508579
vpr-2033,1,1.25176330812648
vpr-3838,1,-0.855730546077838
vpr-6667,1,-0.818623623803507
vpr-7157,1,2.70727324756663
rev-1457,2,0.615638398391446
vpu-836,2,0.228563139352585
vpu-3105,2,-0.866021032560705
vpu-3106,2,-0.787755854118191
nef-60,2,1.32603148343546
nef-801,2,-0.294931448102817
nef-998,2,0.324132046317788
nef-1213,2,-0.825031391713536
nef-2534,2,2.23931683372248
nef-3383,2,-1.44562414903654
nef-3708,2,-1.16081790192182
nef-3932,2,0.986398703080113
nef-4067,2,0.311992335562887
nef-5295,2,1.20730488077648
nef-5588,2,-1.25246447597924
nef-5594,2,1.27753939961994
nef-5879,2,0.90045067370607
nef-7157,2,3.85415452194829
nef-7852,2,-1.37434618470219
nef-10399,2,-0.655028046716524
gag_matrix-60,2,-1.16514201191418
vif-2547,2,-1.24474310932429
env_gp41-1234,2,-0.791078960367232
gag_pr55-382,2,-1.4005936337804
gag_pr55-1660,2,-1.47339897720558
gag_pr55-1956,2,1.97831051750959
gag_pr55-7430,2,-1.39941467073843
gag_p6-5594,2,1.76037108812495
gag_p6-5595,2,-0.18073831854188
env_gp120-5578,2,-0.842167905058157
tat-1022,2,-0.429853091660312
tat-3065,2,1.04856084581318
tat-4773,2,-1.13544316884264
tat-4790,2,0.23061067940505
tat-5970,2,1.05858167575917
tat-6667,2,0.961174025070169
tat-10524,2,-0.0694492853792894
vpr-1387,2,0.885451979951517
vpr-3303,2,-0.876429557936636
vpr-4790,2,-0.911337781483537
env_gp41-836,2,-0.702507227775142
env_gp41-2335,2,-0.972271620278779
env_gp120-836,2,-0.765598116403823
env_gp120-2099,2,1.71500458477488
env_gp120-2335,2,-1.02739816820499
env_gp120-5566,2,-0.731477571968188
env_gp120-7157,2,2.32971736974643
env_gp160-2335,2,-1.20369919373481
env_gp160-5578,2,-1.49484605669593
tat-890,2,-0.893026215772644
tat-896,2,-0.0713308954675664
tat-898,2,-0.81556792223498
tat-919,2,-1.06917729847301
tat-983,2,0.827440851169691
tat-990,2,-0.375189320050784
tat-1017,2,-0.79429585030776
tat-1027,2,-0.972055928809127
tat-1051,2,-0.495003924059676
tat-1387,2,3.1993908114585
tat-1915,2,0.076503456516567
tat-2033,2,2.63853738141797
tat-2353,2,-0.533914443760462
tat-2547,2,-0.706624425025871
tat-2959,2,-1.15516845734376
tat-3688,2,-0.855182605712918
tat-3725,2,-0.359427808636701
tat-3837,2,-1.22940320233557
tat-4035,2,-0.14543478054891
tat-4869,2,-0.354093548590617
tat-4904,2,-1.06767397205413
tat-5058,2,-1.02329884396847
tat-5111,2,-0.0303868865170769
tat-5295,2,0.258978461362019
tat-5430,2,-0.270728648151573
tat-5451,2,-0.883818434048764
tat-5499,2,-0.670591053237793
tat-5511,2,-1.37069460419607
tat-5591,2,-1.38291530101151
tat-5682,2,-0.285436067203913
tat-5684,2,-0.965141785225357
tat-5888,2,-1.36170758774905
tat-6880,2,-1.07492076437907
tat-7157,2,5.14119795896625
tat-7161,2,-1.01245145111563
tat-7520,2,-1.03420267124011
tat-8148,2,-1.28518523202292
rev-60,2,-0.185540072312767
rev-983,2,-0.0855603053635086
rev-4792,2,-0.64268102909739
rev-5578,2,-0.442655646176841
rev-5594,2,0.926704562610433
nef-71,2,-0.238420654535726
nef-382,2,-1.43950456238262
nef-572,2,-1.2886803435696
nef-595,2,-1.19408124853621
nef-836,2,1.49120602421576
nef-867,2,0.686804447004728
nef-898,2,-1.33950002910542
nef-1234,2,0.847070825232032
nef-2185,2,0.394477955798314
nef-2885,2,2.34532561678113
nef-3265,2,-0.114744225209428
nef-3725,2,-0.980772796674891
nef-3815,2,-1.38524395380349
nef-4792,2,-1.19024408875536
nef-5058,2,-0.750941550640901
nef-5566,2,0.523854014041943
nef-5578,2,0.991650972285321
nef-5579,2,-0.0910895612407489
nef-5599,2,-1.48767108324723
nef-5925,2,-0.652686877308202
nef-6772,2,0.30897985253886
nef-6774,2,0.302661326668936
nef-7414,2,-1.35039704883961
gag_matrix-1457,2,-0.37805255092165
gag_matrix-5566,2,-1.03997118537217
gag_matrix-5578,2,-1.37086084874434
gag_matrix-5594,2,0.481910494546888
gag_matrix-7314,2,-1.3335390478382
vif-3055,2,-0.465144837901603
vif-5339,2,-1.38947662100341
vif-5594,2,1.31967962526968
vif-5595,2,-0.798560906431549
vif-7431,2,-0.170223765732831
env_gp41-60,2,-1.39841446992866
env_gp41-2534,2,1.45368756070383
env_gp41-3932,2,-1.06364997228791
env_gp41-5578,2,-1.02700119147776
env_gp120-983,2,-0.60250739423287
env_gp120-2033,2,-0.530389735381129
env_gp120-2534,2,0.617630259958356
env_gp120-3303,2,-1.49765000290341
env_gp120-4067,2,-1.35673557076314
env_gp120-4087,2,-0.180825694678337
env_gp120-5295,2,-1.42407488486481
env_gp120-5594,2,-0.845407676211457
env_gp120-6772,2,-1.40932761061932
env_gp120-7529,2,-0.956298747610594
gag_nucleocapsid-6667,2,-1.17136796260674
gag_nucleocapsid-7314,2,-1.48766780890853
pol_protease-1457,2,-1.49658974619344
env_gp160-2534,2,0.476706127242776
env_gp160-5594,2,-0.787295588818796
tat-58,2,1.02324516417402
tat-60,2,1.95756757962475
tat-70,2,-0.857907866354636
tat-71,2,-0.612265959335324
tat-207,2,0.393005686183768
tat-351,2,-1.25576167829401
tat-387,2,-0.490155354499749
tat-595,2,-0.478965471631711
tat-659,2,-1.0800984347301
tat-836,2,1.41942629096607
tat-891,2,-0.415272335025268
tat-1020,2,-1.28264920154603
tat-1026,2,-0.547139443506884
tat-1234,2,0.0305866893199127
tat-1385,2,-0.80897585851838
tat-1390,2,-1.31381042547062
tat-1869,2,-0.681816801569077
tat-2185,2,-1.26828691735258
tat-2335,2,-0.396915071163577
tat-2885,2,2.35271152912082
tat-2932,2,-0.489367337095299
tat-3265,2,-0.775235055479131
tat-3303,2,-0.0956665334777609
tat-3312,2,-0.667576597852862
tat-3320,2,-0.700120913269046
tat-3932,2,0.617674416220526
tat-3958,2,-1.09449343072571
tat-4088,2,-0.569265489678185
tat-4089,2,2.23702064443095
tat-4193,2,-1.00761478122352
tat-4599,2,-0.580265195058918
tat-4609,2,-1.12644126690819
tat-4792,2,0.0980185002962667
tat-4793,2,-1.00050398857366
tat-5335,2,1.29819946569826
tat-5371,2,0.513605289593424
tat-5423,2,-1.45360677167385
tat-5515,2,-1.38084987405316
tat-5566,2,1.58417789988883
tat-5578,2,1.75709737959885
tat-5579,2,0.340865885033771
tat-5580,2,0.36780201900468
tat-5581,2,-1.09794544177676
tat-5582,2,-0.953285826002793
tat-5587,2,-1.30225630785286
tat-5590,2,-0.510408576181842
tat-5594,2,2.26674643321296
tat-5595,2,-0.73639121147979
tat-5599,2,-1.32680090463208
tat-5829,2,0.33024717908316
tat-5879,2,-0.339405056916956
tat-5925,2,0.112803358036398
tat-6303,2,-0.575144540292077
tat-6426,2,-0.220646997550827
tat-6464,2,1.2607451234233
tat-6597,2,-1.41578818902485
tat-6628,2,-0.948879853999761
tat-6632,2,-1.33397323869635
tat-6714,2,2.21618767739777
tat-6772,2,1.69450412688655
tat-6929,2,-0.926301941108168
tat-7314,2,-0.831357214287613
tat-7316,2,-0.608371735248998
tat-8202,2,-0.697193046223936
tat-8648,2,-1.39180948530233
tat-9564,2,-1.4252939219683
tat-9618,2,-1.39921950843608
tat-10499,2,-1.14659792505643
tat-23468,2,-1.00134613196677
vpr-207,2,-1.3650635456461
vpr-672,2,-0.270876533153011
vpr-836,2,-0.982946419538644
vpr-983,2,0.157682872917879
vpr-3725,2,-0.817444413310959
vpr-4792,2,-1.31554836290982
vpr-5970,2,0.0251455936220258
vpr-7529,2,-1.07667969447978
vpr-7532,2,1.60781400942252
vpr-7534,2,-0.417444082482796
vpr-8648,2,-0.908291946779989
rev-25,0,-0.988978599723178
rev-58,0,-1.00231070271268
rev-207,0,-1.1190831302264
rev-367,0,-0.262960527938865
rev-387,0,-1.41991032407575
rev-672,0,-0.469855108555279
rev-801,0,-0.78156193319113
rev-834,0,-1.44609611365054
rev-836,0,0.37967213721573
rev-857,0,-1.30471169089732
rev-867,0,-1.30957496937146
rev-993,0,-1.38415407072814
rev-1147,0,-1.11013099221635
rev-1234,0,-1.28834515836764
rev-1387,0,1.09407597368943
rev-1499,0,0.686003193644738
rev-1756,0,-0.974013837347349
rev-1822,0,-0.979215812864918
rev-1915,0,-1.36286720029956
rev-1956,0,0.937887505469584
rev-2033,0,0.552746405413444
rev-2099,0,-0.230654076209116
rev-2130,0,0.0233570794240951
rev-2335,0,-0.719583900380262
rev-2534,0,-0.126626208242871
rev-2885,0,0.929291812201851
rev-2908,0,-1.28134174793241
rev-3065,0,-0.322665190232414
rev-3303,0,-0.473868246511571
rev-3646,0,-1.47372030893763
rev-3725,0,-1.42109450505358
rev-3728,0,-0.920662544508125
rev-3932,0,-0.983922437632316
rev-4067,0,-0.615171545373126
rev-4086,0,-0.0765338797089706
rev-4087,0,1.57319255177864
rev-4088,0,-0.90785235234579
rev-4089,0,1.9660134599457
rev-4093,0,0.070614943797646
rev-4110,0,-1.225391972617
rev-4188,0,-1.25773727376381
rev-4790,0,-0.347037014583245
rev-5295,0,-0.159033641625379
rev-5335,0,-0.869551460382888
rev-5359,0,-0.827021553504576
rev-5566,0,-0.350062535951883
rev-5580,0,-1.35899977999364
rev-5777,0,-0.896942448039479
rev-5781,0,-1.00999210296406
rev-5829,0,-1.25462493728764
rev-5879,0,-0.912205245062889
rev-5921,0,-1.43422034659834
rev-5925,0,-0.700854757004178
rev-5970,0,0.117534973793717
rev-6303,0,-1.3967730526478
rev-6310,0,2.10814403964793
rev-6464,0,0.0870658263954617
rev-6667,0,-1.24210656652432
rev-6714,0,0.91050060406709
rev-6772,0,0.0888397796719446
rev-6774,0,-0.93302642427327
rev-6776,0,-1.41319571447608
rev-7046,0,-0.628998420087512
rev-7153,0,-1.46243421456615
rev-7157,0,3.03873888170003
rev-7186,0,1.23831639861516
rev-7189,0,-1.26740287044375
rev-7314,0,-1.41736169493199
rev-7402,0,-1.38976199791931
rev-7431,0,-0.769867651095337
rev-7529,0,0.444585255197148
rev-7532,0,3.21977958680346
rev-7534,0,-0.0164891154578694
rev-8312,0,-1.28942862090353
rev-8655,0,-1.05986850844241
rev-9513,0,-1.03597595206687
rev-9787,0,-1.23448936578024
rev-10399,0,-1.34663500401254
rev-10971,0,-0.59619090180836
rev-11007,0,0.375815293884849
rev-55660,0,-1.49204198515788
rev-56893,0,-0.238845269893229
rev-57596,0,-1.19301116896888
rev-84708,0,-1.27005238519089
vpu-25,0,-0.711114791865261
vpu-58,0,-0.59147909536309
vpu-60,0,0.24927698016229
vpu-71,0,-0.948355697524333
vpu-90,0,-1.30099817685799
vpu-118,0,-1.37533746704592
vpu-156,0,-1.42262537486142
vpu-207,0,0.261835160698746
vpu-238,0,-1.05520042550107
vpu-274,0,-1.45567425621652
vpu-286,0,-1.21241888626975
vpu-351,0,-0.840112560836493
vpu-367,0,-0.655102239668547
vpu-387,0,0.110549664450449
vpu-409,0,-1.28394740324053
vpu-476,0,-1.1567363219126
vpu-634,0,-1.13567786330046
vpu-659,0,-0.459916525503101
vpu-672,0,0.643311560463301
vpu-682,0,-0.82850542684777
vpu-695,0,-0.943950453614429
vpu-774,0,-1.17346497168613
vpu-780,0,-1.18051534329053
vpu-801,0,0.56739439835287
vpu-808,0,-1.16580482304449
vpu-821,0,-0.26965386793932
